Quarter,Minute,Second,Down,ToGo,YardLine,SeriesFirstDown,Formation,YardLineDirection,OffenseTeam,DefenseTeam,PlayType,PlayDirection
4,2,0,2,10,56,0,UNDER CENTER,OPP,DEN,SEA,RUSH,RIGHT
4,1,55,3,7,59,0,UNDER CENTER,OPP,DEN,SEA,RUSH,RIGHT
1,8,37,2,4,81,0,SHOTGUN,OPP,CHI,GB,RUSH,RIGHT
1,7,16,1,2,98,1,SHOTGUN,OPP,CHI,GB,RUSH,LEFT
1,2,9,2,10,67,0,SHOTGUN,OPP,CHI,GB,RUSH,LEFT
2,8,47,1,10,57,0,UNDER CENTER,OPP,CHI,GB,RUSH,LEFT
2,3,48,2,8,92,0,SHOTGUN,OPP,GB,CHI,RUSH,MIDDLE
3,11,59,1,10,70,0,SHOTGUN,OPP,CHI,GB,RUSH,LEFT
3,6,29,1,10,54,0,SHOTGUN,OPP,GB,CHI,RUSH,LEFT
3,6,5,2,2,62,1,NO HUDDLE SHOTGUN,OPP,GB,CHI,RUSH,LEFT
3,4,27,1,10,76,0,SHOTGUN,OPP,GB,CHI,RUSH,LEFT
4,4,9,2,8,50,0,SHOTGUN,OPP,CHI,GB,RUSH,MIDDLE
4,3,12,1,10,62,1,SHOTGUN,OPP,CHI,GB,RUSH,LEFT
4,3,5,1,10,78,0,SHOTGUN,OPP,CHI,GB,RUSH,MIDDLE
4,2,59,2,13,75,0,UNDER CENTER,OPP,CHI,GB,RUSH,MIDDLE
4,0,58,1,10,61,0,SHOTGUN,OPP,GB,CHI,RUSH,MIDDLE
4,0,54,2,15,56,0,SHOTGUN,OPP,GB,CHI,RUSH,RIGHT
4,0,49,3,13,58,0,SHOTGUN,OPP,GB,CHI,RUSH,LEFT
1,11,10,3,2,50,1,UNDER CENTER,OPP,NYJ,DET,RUSH,MIDDLE
1,10,17,2,10,53,0,SHOTGUN,OPP,NYJ,DET,RUSH,LEFT
1,6,18,1,10,83,0,UNDER CENTER,OPP,NYJ,DET,RUSH,RIGHT
1,4,26,1,6,94,1,SHOTGUN,OPP,NYJ,DET,RUSH,MIDDLE
1,4,5,1,10,51,0,SHOTGUN,OPP,NYJ,DET,RUSH,RIGHT
1,2,38,3,2,59,1,SHOTGUN,OPP,NYJ,DET,RUSH,RIGHT
1,2,4,1,10,65,1,UNDER CENTER,OPP,NYJ,DET,RUSH,LEFT
1,1,31,1,10,79,0,UNDER CENTER,OPP,NYJ,DET,RUSH,LEFT
1,0,3,3,20,69,0,SHOTGUN,OPP,NYJ,DET,RUSH,MIDDLE
2,12,54,3,1,64,1,UNDER CENTER,OPP,DET,NYJ,RUSH,RIGHT
2,11,58,1,10,67,0,UNDER CENTER,OPP,DET,NYJ,RUSH,RIGHT
2,7,51,1,10,60,0,UNDER CENTER,OPP,NYJ,DET,RUSH,MIDDLE
2,6,19,3,1,69,0,UNDER CENTER,OPP,NYJ,DET,RUSH,RIGHT
2,2,29,2,4,57,0,SHOTGUN,OPP,NYJ,DET,RUSH,MIDDLE
2,0,30,2,6,94,0,SHOTGUN,OPP,DET,NYJ,RUSH,RIGHT
3,11,46,1,10,52,0,UNDER CENTER,OPP,NYJ,DET,RUSH,RIGHT
3,10,28,1,10,74,0,SHOTGUN,OPP,NYJ,DET,RUSH,MIDDLE
3,6,47,1,10,82,0,SHOTGUN,OPP,NYJ,DET,RUSH,MIDDLE
3,6,0,3,9,83,0,UNDER CENTER,OPP,NYJ,DET,RUSH,LEFT
4,7,51,2,5,50,1,NO HUDDLE SHOTGUN,OPP,DET,NYJ,RUSH,MIDDLE
4,6,31,1,10,60,0,UNDER CENTER,OPP,NYJ,DET,RUSH,LEFT
4,5,49,2,5,65,0,UNDER CENTER,OPP,NYJ,DET,RUSH,LEFT
4,5,4,3,2,68,0,UNDER CENTER,OPP,NYJ,DET,RUSH,LEFT
4,4,12,1,10,74,0,UNDER CENTER,OPP,NYJ,DET,RUSH,RIGHT
4,3,27,2,9,75,0,UNDER CENTER,OPP,NYJ,DET,RUSH,MIDDLE
4,2,40,3,5,79,0,UNDER CENTER,OPP,NYJ,DET,RUSH,RIGHT
1,12,39,1,10,80,0,UNDER CENTER,OPP,OAK,LA,RUSH,RIGHT
1,12,3,2,1,89,1,UNDER CENTER,OPP,OAK,LA,RUSH,MIDDLE
1,10,32,2,10,90,1,SHOTGUN,OPP,OAK,LA,RUSH,MIDDLE
2,11,54,1,10,66,1,NO HUDDLE,OPP,LA,OAK,RUSH,RIGHT
2,11,19,1,10,78,0,NO HUDDLE,OPP,LA,OAK,RUSH,MIDDLE
2,7,14,2,2,65,1,UNDER CENTER,OPP,OAK,LA,RUSH,MIDDLE
2,6,5,2,12,66,1,SHOTGUN,OPP,OAK,LA,RUSH,RIGHT
3,12,51,1,10,70,0,UNDER CENTER,OPP,LA,OAK,RUSH,LEFT
3,12,6,2,6,74,0,UNDER CENTER,OPP,LA,OAK,RUSH,RIGHT
3,10,35,1,10,88,0,UNDER CENTER,OPP,LA,OAK,RUSH,LEFT
3,9,53,2,7,91,0,UNDER CENTER,OPP,LA,OAK,RUSH,LEFT
4,5,52,1,10,65,0,UNDER CENTER,OPP,LA,OAK,RUSH,RIGHT
4,5,4,2,8,67,0,UNDER CENTER,OPP,LA,OAK,RUSH,LEFT
4,4,23,1,10,81,1,UNDER CENTER,OPP,LA,OAK,RUSH,LEFT
4,3,26,3,5,95,0,SHOTGUN,OPP,LA,OAK,RUSH,RIGHT
1,12,8,2,10,84,0,SHOTGUN,OPP,CIN,BAL,RUSH,RIGHT
1,11,22,1,1,99,0,UNDER CENTER,OPP,CIN,BAL,RUSH,RIGHT
1,1,36,2,4,73,1,SHOTGUN,OPP,CIN,BAL,RUSH,RIGHT
1,1,8,1,10,78,0,SHOTGUN,OPP,CIN,BAL,RUSH,LEFT
1,0,2,2,10,88,0,UNDER CENTER,OPP,CIN,BAL,RUSH,RIGHT
2,14,34,1,10,90,0,UNDER CENTER,OPP,CIN,BAL,RUSH,MIDDLE
2,9,19,1,10,87,0,SHOTGUN,OPP,BAL,CIN,RUSH,RIGHT
2,8,25,1,1,99,1,UNDER CENTER,OPP,BAL,CIN,RUSH,RIGHT
2,6,25,1,10,60,0,SHOTGUN,OPP,CIN,BAL,RUSH,RIGHT
2,5,49,3,1,69,1,SHOTGUN,OPP,CIN,BAL,RUSH,RIGHT
2,4,32,2,6,76,0,UNDER CENTER,OPP,CIN,BAL,RUSH,MIDDLE
2,1,33,2,10,56,0,UNDER CENTER,OPP,BAL,CIN,RUSH,LEFT
2,0,24,1,1,99,0,UNDER CENTER,OPP,BAL,CIN,RUSH,RIGHT
3,13,10,1,10,60,0,SHOTGUN,OPP,BAL,CIN,RUSH,MIDDLE
3,5,53,2,2,51,1,UNDER CENTER,OPP,CIN,BAL,RUSH,RIGHT
3,5,16,1,10,61,0,SHOTGUN,OPP,CIN,BAL,RUSH,RIGHT
4,11,51,3,1,60,1,UNDER CENTER,OPP,BAL,CIN,RUSH,MIDDLE
4,10,30,1,10,83,0,SHOTGUN,OPP,BAL,CIN,RUSH,RIGHT
4,7,22,1,10,50,0,SHOTGUN,OPP,CIN,BAL,RUSH,LEFT
4,5,59,1,10,63,1,UNDER CENTER,OPP,CIN,BAL,RUSH,LEFT
4,5,8,1,10,84,0,UNDER CENTER,OPP,CIN,BAL,RUSH,RIGHT
4,4,29,2,13,81,0,SHOTGUN,OPP,CIN,BAL,RUSH,MIDDLE
4,2,42,1,10,71,0,UNDER CENTER,OPP,CIN,BAL,RUSH,RIGHT
4,2,37,2,9,72,0,UNDER CENTER,OPP,CIN,BAL,RUSH,LEFT
4,2,33,3,7,74,0,UNDER CENTER,OPP,CIN,BAL,RUSH,LEFT
1,13,5,1,10,57,0,UNDER CENTER,OPP,CAR,ATL,RUSH,LEFT
1,12,24,2,7,60,0,SHOTGUN,OPP,CAR,ATL,RUSH,LEFT
1,7,58,1,10,69,0,UNDER CENTER,OPP,ATL,CAR,RUSH,RIGHT
1,7,37,1,10,69,0,UNDER CENTER,OPP,ATL,CAR,RUSH,LEFT
2,13,50,1,10,61,0,SHOTGUN,OPP,CAR,ATL,RUSH,RIGHT
2,11,59,1,10,77,0,UNDER CENTER,OPP,CAR,ATL,RUSH,LEFT
2,11,15,2,6,81,0,UNDER CENTER,OPP,CAR,ATL,RUSH,LEFT
2,9,36,2,6,94,0,SHOTGUN,OPP,CAR,ATL,RUSH,LEFT
2,6,7,2,4,82,1,NO HUDDLE,OPP,ATL,CAR,RUSH,LEFT
2,5,36,1,10,87,0,UNDER CENTER,OPP,ATL,CAR,RUSH,RIGHT
2,4,50,2,6,91,0,UNDER CENTER,OPP,ATL,CAR,RUSH,RIGHT
3,11,31,1,10,62,1,UNDER CENTER,OPP,ATL,CAR,RUSH,LEFT
3,10,46,1,10,75,1,UNDER CENTER,OPP,ATL,CAR,RUSH,LEFT
3,10,9,1,7,93,0,UNDER CENTER,OPP,ATL,CAR,RUSH,RIGHT
3,9,44,2,1,99,1,UNDER CENTER,OPP,ATL,CAR,RUSH,RIGHT
3,3,20,1,10,52,0,UNDER CENTER,OPP,ATL,CAR,RUSH,RIGHT
4,13,35,1,10,73,1,SHOTGUN,OPP,CAR,ATL,RUSH,RIGHT
4,8,37,1,10,87,0,UNDER CENTER,OPP,ATL,CAR,RUSH,LEFT
4,8,11,2,2,95,0,NO HUDDLE,OPP,ATL,CAR,RUSH,RIGHT
4,5,28,2,6,51,0,UNDER CENTER,OPP,ATL,CAR,RUSH,LEFT
1,6,32,1,10,65,0,UNDER CENTER,OPP,LAC,BUF,RUSH,RIGHT
1,5,49,2,10,65,0,UNDER CENTER,OPP,LAC,BUF,RUSH,RIGHT
1,4,24,1,10,80,1,UNDER CENTER,OPP,LAC,BUF,RUSH,LEFT
1,1,54,2,10,53,0,UNDER CENTER,OPP,BUF,LAC,RUSH,RIGHT
1,0,34,1,10,79,0,UNDER CENTER,OPP,BUF,LAC,RUSH,MIDDLE
2,12,14,1,10,70,1,UNDER CENTER,OPP,LAC,BUF,RUSH,LEFT
2,11,31,1,10,86,0,UNDER CENTER,OPP,LAC,BUF,RUSH,LEFT
2,4,56,1,10,80,0,UNDER CENTER,OPP,LAC,BUF,RUSH,RIGHT
2,3,30,1,3,97,0,SHOTGUN,OPP,LAC,BUF,RUSH,MIDDLE
3,13,12,1,10,76,0,SHOTGUN,OPP,BUF,LAC,RUSH,LEFT
3,11,56,1,6,94,0,SHOTGUN,OPP,BUF,LAC,RUSH,LEFT
3,3,46,2,10,58,0,SHOTGUN,OPP,BUF,LAC,RUSH,RIGHT
4,10,41,1,10,50,0,UNDER CENTER,OPP,LAC,BUF,RUSH,LEFT
4,9,37,1,10,60,0,UNDER CENTER,OPP,LAC,BUF,RUSH,LEFT
4,9,0,2,10,60,0,UNDER CENTER,OPP,LAC,BUF,RUSH,RIGHT
4,7,0,1,10,84,0,UNDER CENTER,OPP,LAC,BUF,RUSH,LEFT
4,5,17,1,1,99,0,UNDER CENTER,OPP,LAC,BUF,RUSH,MIDDLE
1,6,9,1,10,68,0,UNDER CENTER,OPP,MIN,GB,RUSH,MIDDLE
1,5,29,2,3,75,0,UNDER CENTER,OPP,MIN,GB,RUSH,RIGHT
1,4,34,1,10,79,0,SHOTGUN,OPP,MIN,GB,RUSH,MIDDLE
1,0,48,1,10,51,0,SHOTGUN,OPP,GB,MIN,RUSH,LEFT
1,0,14,2,4,57,1,SHOTGUN,OPP,GB,MIN,RUSH,RIGHT
2,14,1,1,10,75,0,SHOTGUN,OPP,GB,MIN,RUSH,MIDDLE
2,1,56,2,10,65,0,UNDER CENTER,OPP,MIN,GB,RUSH,LEFT
2,1,2,2,1,62,1,NO HUDDLE SHOTGUN,OPP,GB,MIN,RUSH,LEFT
4,15,0,1,5,95,0,UNDER CENTER,OPP,MIN,GB,RUSH,MIDDLE
4,11,12,2,3,65,1,SHOTGUN,OPP,GB,MIN,RUSH,MIDDLE
4,10,21,1,5,75,1,SHOTGUN,OPP,GB,MIN,RUSH,MIDDLE
4,8,16,3,2,88,0,SHOTGUN,OPP,GB,MIN,RUSH,RIGHT
4,4,44,2,6,56,0,SHOTGUN,OPP,GB,MIN,RUSH,LEFT
4,3,13,1,10,66,0,SHOTGUN,OPP,GB,MIN,RUSH,RIGHT
4,2,27,2,6,70,0,SHOTGUN,OPP,GB,MIN,RUSH,LEFT
4,2,4,1,10,87,0,SHOTGUN,OPP,GB,MIN,RUSH,MIDDLE
5,8,13,1,10,68,0,UNDER CENTER,OPP,MIN,GB,RUSH,MIDDLE
5,5,17,2,1,63,0,SHOTGUN,OPP,GB,MIN,RUSH,MIDDLE
5,1,17,1,10,70,0,SHOTGUN,OPP,MIN,GB,RUSH,LEFT
5,0,32,2,1,79,1,UNDER CENTER,OPP,MIN,GB,RUSH,RIGHT
1,10,59,2,3,61,1,SHOTGUN,OPP,CLE,NO,RUSH,LEFT
1,10,24,1,10,76,0,SHOTGUN,OPP,CLE,NO,RUSH,RIGHT
1,9,52,2,8,78,0,SHOTGUN,OPP,CLE,NO,RUSH,LEFT
1,6,40,1,10,55,0,UNDER CENTER,OPP,NO,CLE,RUSH,RIGHT
1,5,17,3,1,64,1,UNDER CENTER,OPP,NO,CLE,RUSH,RIGHT
1,3,42,2,2,98,0,UNDER CENTER,OPP,NO,CLE,RUSH,RIGHT
2,10,39,1,10,54,0,UNDER CENTER,OPP,CLE,NO,RUSH,RIGHT
2,9,17,4,1,63,0,UNDER CENTER,OPP,CLE,NO,RUSH,RIGHT
2,7,38,1,10,71,0,UNDER CENTER,OPP,NO,CLE,RUSH,RIGHT
2,5,42,2,6,86,0,UNDER CENTER,OPP,NO,CLE,RUSH,RIGHT
2,2,23,2,13,76,0,SHOTGUN,OPP,CLE,NO,RUSH,LEFT
3,10,22,1,10,54,0,UNDER CENTER,OPP,CLE,NO,RUSH,RIGHT
3,7,34,2,2,98,0,SHOTGUN,OPP,CLE,NO,RUSH,RIGHT
3,0,47,1,10,56,0,UNDER CENTER,OPP,CLE,NO,RUSH,LEFT
4,12,56,2,3,59,0,UNDER CENTER,OPP,NO,CLE,RUSH,LEFT
4,11,55,1,10,64,0,UNDER CENTER,OPP,NO,CLE,RUSH,RIGHT
4,11,20,2,1,73,1,UNDER CENTER,OPP,NO,CLE,RUSH,RIGHT
4,9,21,1,5,95,0,SHOTGUN,OPP,NO,CLE,RUSH,LEFT
4,4,15,2,2,90,0,UNDER CENTER,OPP,NO,CLE,RUSH,RIGHT
4,3,31,3,2,90,1,UNDER CENTER,OPP,NO,CLE,RUSH,RIGHT
4,0,43,1,10,75,0,UNDER CENTER,OPP,NO,CLE,RUSH,RIGHT
1,2,41,1,10,85,0,SHOTGUN,OPP,MIA,NYJ,RUSH,MIDDLE
2,4,56,1,10,51,0,SHOTGUN,OPP,MIA,NYJ,RUSH,LEFT
2,1,7,1,10,72,0,SHOTGUN,OPP,MIA,NYJ,RUSH,MIDDLE
3,12,42,1,10,71,0,SHOTGUN,OPP,NYJ,MIA,RUSH,MIDDLE
4,15,0,2,10,50,1,UNDER CENTER,OPP,NYJ,MIA,RUSH,RIGHT
4,14,24,1,10,62,0,UNDER CENTER,OPP,NYJ,MIA,RUSH,LEFT
4,4,34,2,5,50,1,SHOTGUN,OPP,MIA,NYJ,RUSH,LEFT
4,3,50,1,10,64,0,UNDER CENTER,OPP,MIA,NYJ,RUSH,RIGHT
4,3,41,2,17,57,0,SHOTGUN,OPP,MIA,NYJ,RUSH,RIGHT
4,2,49,1,10,74,0,UNDER CENTER,OPP,MIA,NYJ,RUSH,MIDDLE
4,2,44,2,6,78,0,UNDER CENTER,OPP,MIA,NYJ,RUSH,MIDDLE
4,2,39,3,6,78,1,SHOTGUN,OPP,MIA,NYJ,RUSH,RIGHT
1,14,8,1,10,90,0,SHOTGUN,OPP,KC,PIT,RUSH,MIDDLE
1,9,56,1,10,80,0,UNDER CENTER,OPP,KC,PIT,RUSH,RIGHT
1,4,29,1,10,56,0,UNDER CENTER,OPP,KC,PIT,RUSH,MIDDLE
1,3,52,2,4,62,1,UNDER CENTER,OPP,KC,PIT,RUSH,LEFT
1,3,13,1,7,93,0,SHOTGUN,OPP,KC,PIT,RUSH,LEFT
3,13,29,1,10,74,0,SHOTGUN,OPP,KC,PIT,RUSH,MIDDLE
3,10,7,1,10,65,0,SHOTGUN,OPP,PIT,KC,RUSH,MIDDLE
3,7,55,1,1,99,0,UNDER CENTER,OPP,PIT,KC,RUSH,MIDDLE
3,7,18,2,1,99,1,UNDER CENTER,OPP,PIT,KC,RUSH,LEFT
3,1,10,1,10,60,0,SHOTGUN,OPP,KC,PIT,RUSH,MIDDLE
3,0,31,2,4,66,0,SHOTGUN,OPP,KC,PIT,RUSH,MIDDLE
1,0,56,1,10,53,0,SHOTGUN,OPP,TB,PHI,RUSH,LEFT
2,7,42,3,1,72,1,UNDER CENTER,OPP,PHI,TB,RUSH,MIDDLE
2,6,59,2,10,74,0,SHOTGUN,OPP,PHI,TB,RUSH,MIDDLE
2,5,49,4,1,83,1,UNDER CENTER,OPP,PHI,TB,RUSH,MIDDLE
2,4,57,2,10,85,1,UNDER CENTER,OPP,PHI,TB,RUSH,LEFT
2,1,14,1,10,85,0,NO HUDDLE SHOTGUN,OPP,TB,PHI,RUSH,MIDDLE
3,11,37,1,10,63,0,UNDER CENTER,OPP,TB,PHI,RUSH,MIDDLE
3,11,1,2,10,63,0,UNDER CENTER,OPP,TB,PHI,RUSH,LEFT
3,10,2,1,6,94,0,SHOTGUN,OPP,TB,PHI,RUSH,MIDDLE
3,2,46,1,10,85,0,SHOTGUN,OPP,PHI,TB,RUSH,MIDDLE
3,2,3,3,3,92,0,SHOTGUN,OPP,PHI,TB,RUSH,LEFT
3,1,30,4,1,94,1,UNDER CENTER,OPP,PHI,TB,RUSH,MIDDLE
3,0,12,2,2,98,1,SHOTGUN,OPP,PHI,TB,RUSH,MIDDLE
4,10,29,3,2,61,1,UNDER CENTER,OPP,PHI,TB,RUSH,LEFT
4,9,53,1,10,65,0,SHOTGUN,OPP,PHI,TB,RUSH,MIDDLE
4,4,29,1,8,92,0,SHOTGUN,OPP,PHI,TB,RUSH,MIDDLE
4,3,58,2,5,95,0,SHOTGUN,OPP,PHI,TB,RUSH,MIDDLE
4,3,34,3,2,98,0,SHOTGUN,OPP,PHI,TB,RUSH,MIDDLE
1,3,37,2,2,63,0,UNDER CENTER,OPP,TEN,HOU,RUSH,MIDDLE
1,2,20,1,10,69,0,SHOTGUN,OPP,TEN,HOU,RUSH,MIDDLE
1,1,41,2,9,70,0,SHOTGUN,OPP,TEN,HOU,RUSH,RIGHT
2,12,56,1,10,60,0,NO HUDDLE,OPP,HOU,TEN,RUSH,RIGHT
3,9,57,1,10,66,0,NO HUDDLE,OPP,HOU,TEN,RUSH,RIGHT
3,6,12,2,2,56,1,SHOTGUN,OPP,HOU,TEN,RUSH,RIGHT
3,5,12,1,10,79,0,NO HUDDLE,OPP,HOU,TEN,RUSH,MIDDLE
3,4,46,2,3,86,1,NO HUDDLE,OPP,HOU,TEN,RUSH,MIDDLE
3,4,13,1,9,91,0,UNDER CENTER,OPP,HOU,TEN,RUSH,LEFT
4,14,37,2,2,51,1,UNDER CENTER,OPP,HOU,TEN,RUSH,RIGHT
4,14,10,1,10,58,0,NO HUDDLE SHOTGUN,OPP,HOU,TEN,RUSH,RIGHT
4,12,55,1,10,51,0,SHOTGUN,OPP,TEN,HOU,RUSH,LEFT
4,12,20,2,4,57,0,UNDER CENTER,OPP,TEN,HOU,RUSH,RIGHT
4,11,16,2,10,72,0,UNDER CENTER,OPP,TEN,HOU,RUSH,MIDDLE
4,5,0,1,10,52,0,UNDER CENTER,OPP,TEN,HOU,RUSH,LEFT
4,4,26,2,2,60,0,UNDER CENTER,OPP,TEN,HOU,RUSH,MIDDLE
4,3,55,3,1,61,1,NO HUDDLE,OPP,TEN,HOU,RUSH,MIDDLE
4,3,17,1,10,62,0,UNDER CENTER,OPP,TEN,HOU,RUSH,MIDDLE
4,2,13,1,10,78,0,UNDER CENTER,OPP,TEN,HOU,RUSH,RIGHT
4,12,19,3,4,55,1,SHOTGUN,OPP,BAL,CLE,RUSH,RIGHT
4,2,0,2,8,80,0,UNDER CENTER,OPP,TEN,HOU,RUSH,MIDDLE
4,1,55,2,3,85,0,UNDER CENTER,OPP,TEN,HOU,RUSH,MIDDLE
4,1,49,3,1,87,0,UNDER CENTER,OPP,TEN,HOU,RUSH,MIDDLE
1,11,53,2,10,65,0,UNDER CENTER,OPP,IND,WAS,RUSH,MIDDLE
1,10,31,1,10,86,0,UNDER CENTER,OPP,IND,WAS,RUSH,RIGHT
1,10,9,2,4,92,0,NO HUDDLE SHOTGUN,OPP,IND,WAS,RUSH,MIDDLE
1,8,0,2,4,56,0,UNDER CENTER,OPP,WAS,IND,RUSH,RIGHT
1,1,46,3,1,57,0,UNDER CENTER,OPP,WAS,IND,RUSH,RIGHT
2,14,31,1,10,57,0,UNDER CENTER,OPP,IND,WAS,RUSH,LEFT
2,13,58,2,6,61,0,UNDER CENTER,OPP,IND,WAS,RUSH,LEFT
2,12,51,1,10,63,0,SHOTGUN,OPP,WAS,IND,RUSH,LEFT
2,11,51,2,12,61,0,SHOTGUN,OPP,WAS,IND,RUSH,RIGHT
2,8,50,2,4,79,0,SHOTGUN,OPP,IND,WAS,RUSH,MIDDLE
2,8,14,3,2,81,1,UNDER CENTER,OPP,IND,WAS,RUSH,LEFT
2,7,37,1,10,86,0,UNDER CENTER,OPP,IND,WAS,RUSH,MIDDLE
2,6,56,2,4,92,1,UNDER CENTER,OPP,IND,WAS,RUSH,MIDDLE
4,11,55,1,10,59,0,SHOTGUN,OPP,BAL,CLE,RUSH,RIGHT
3,9,17,1,10,71,0,UNDER CENTER,OPP,WAS,IND,RUSH,LEFT
3,6,34,2,7,88,0,UNDER CENTER,OPP,WAS,IND,RUSH,LEFT
3,2,44,1,10,51,0,UNDER CENTER,OPP,WAS,IND,RUSH,RIGHT
3,1,24,1,10,67,0,SHOTGUN,OPP,WAS,IND,RUSH,MIDDLE
3,0,9,1,10,80,0,UNDER CENTER,OPP,WAS,IND,RUSH,RIGHT
4,9,52,2,1,80,0,SHOTGUN,OPP,IND,WAS,RUSH,RIGHT
1,3,33,3,2,54,0,SHOTGUN,OPP,LA,ARI,RUSH,RIGHT
2,12,14,2,1,55,0,UNDER CENTER,OPP,LA,ARI,RUSH,MIDDLE
2,11,38,3,1,55,1,UNDER CENTER,OPP,LA,ARI,RUSH,MIDDLE
2,9,58,2,1,87,1,NO HUDDLE,OPP,LA,ARI,RUSH,RIGHT
2,8,52,2,6,94,0,UNDER CENTER,OPP,LA,ARI,RUSH,RIGHT
2,3,25,2,4,89,0,NO HUDDLE,OPP,LA,ARI,RUSH,MIDDLE
2,2,42,3,3,90,1,UNDER CENTER,OPP,LA,ARI,RUSH,MIDDLE
2,2,0,1,6,94,0,UNDER CENTER,OPP,LA,ARI,RUSH,MIDDLE
2,1,41,2,5,95,0,UNDER CENTER,OPP,LA,ARI,RUSH,RIGHT
2,0,3,4,1,99,1,UNDER CENTER,OPP,LA,ARI,RUSH,MIDDLE
3,11,51,1,10,78,0,UNDER CENTER,OPP,LA,ARI,RUSH,RIGHT
3,4,43,1,10,89,0,UNDER CENTER,OPP,LA,ARI,RUSH,MIDDLE
3,3,44,3,1,98,1,NO HUDDLE,OPP,LA,ARI,RUSH,MIDDLE
3,1,48,2,1,50,0,UNDER CENTER,OPP,LA,ARI,RUSH,MIDDLE
4,14,9,3,3,83,0,UNDER CENTER,OPP,LA,ARI,RUSH,MIDDLE
4,13,26,4,1,85,0,UNDER CENTER,OPP,LA,ARI,RUSH,MIDDLE
4,9,35,1,10,72,0,UNDER CENTER,OPP,LA,ARI,RUSH,LEFT
4,8,51,2,8,74,0,UNDER CENTER,OPP,LA,ARI,RUSH,MIDDLE
4,7,2,1,10,75,0,UNDER CENTER,OPP,LA,ARI,RUSH,MIDDLE
4,6,22,2,5,80,0,UNDER CENTER,OPP,LA,ARI,RUSH,RIGHT
4,4,52,1,10,86,0,UNDER CENTER,OPP,LA,ARI,RUSH,MIDDLE
4,4,7,2,5,91,1,UNDER CENTER,OPP,LA,ARI,RUSH,RIGHT
4,4,1,1,4,96,0,UNDER CENTER,OPP,LA,ARI,RUSH,MIDDLE
1,11,34,3,3,51,0,SHOTGUN,OPP,DET,SF,RUSH,LEFT
1,7,2,3,27,73,0,SHOTGUN,OPP,SF,DET,RUSH,MIDDLE
1,4,15,1,10,56,0,UNDER CENTER,OPP,DET,SF,RUSH,MIDDLE
2,14,35,1,10,70,0,NO HUDDLE,OPP,SF,DET,RUSH,RIGHT
2,14,10,1,10,80,0,UNDER CENTER,OPP,SF,DET,RUSH,LEFT
2,12,49,1,4,96,0,SHOTGUN,OPP,SF,DET,RUSH,MIDDLE
2,6,22,2,10,84,0,UNDER CENTER,OPP,SF,DET,RUSH,RIGHT
3,14,47,1,10,74,0,UNDER CENTER,OPP,SF,DET,RUSH,LEFT
3,14,23,2,3,81,1,NO HUDDLE,OPP,SF,DET,RUSH,RIGHT
3,13,48,1,10,84,0,NO HUDDLE,OPP,SF,DET,RUSH,RIGHT
3,12,23,2,10,61,1,SHOTGUN,OPP,DET,SF,RUSH,LEFT
3,11,50,1,10,82,0,UNDER CENTER,OPP,DET,SF,RUSH,RIGHT
3,10,56,1,27,65,0,SHOTGUN,OPP,DET,SF,RUSH,MIDDLE
3,9,31,3,23,69,0,SHOTGUN,OPP,DET,SF,RUSH,MIDDLE
3,6,43,1,10,52,0,UNDER CENTER,OPP,SF,DET,RUSH,RIGHT
4,14,2,1,10,66,0,UNDER CENTER,OPP,SF,DET,RUSH,LEFT
4,13,23,2,3,73,1,UNDER CENTER,OPP,SF,DET,RUSH,LEFT
4,12,46,1,10,82,0,UNDER CENTER,OPP,SF,DET,RUSH,RIGHT
1,13,22,2,3,61,1,UNDER CENTER,OPP,OAK,DEN,RUSH,RIGHT
1,11,43,1,10,89,0,UNDER CENTER,OPP,OAK,DEN,RUSH,LEFT
2,15,0,1,10,55,0,UNDER CENTER,OPP,OAK,DEN,RUSH,LEFT
2,13,53,1,10,72,0,UNDER CENTER,OPP,OAK,DEN,RUSH,LEFT
2,10,58,1,10,78,0,SHOTGUN,OPP,DEN,OAK,RUSH,MIDDLE
